Program ID,Program Name,Program Address,Program City,Postal Code,Phone Number,Type of Program,Day Care Y/N,Out of School Care Y/N,Preschool Y/N,Capacity,Inspection Date,Inspection Reason,Non Compliance,Enforcement Action,Remedy Date
7CCCDE78820476072A02E51E0F777F16,A & D CHILD CARE CENTRE,101 957 FIR STREET,SHERWOOD PARK,T8A4N6,5873187373,FACILITY-BASED PROGRAM,Y,Y,Y,134,2025-09-19,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
F13B33D7875BF6441A2587E1FFC730F4,A & G CHILD CARE & OUT OF SCHOOL CARE,16644 - 109 AVENUE NW,EDMONTON,T5P1C2,7806520746,FACILITY-BASED PROGRAM,Y,Y,N,113,2025-08-12,INITIAL LICENCE INSPECTION,,,NULL
F13B33D7875BF6441A2587E1FFC730F4,A & G CHILD CARE & OUT OF SCHOOL CARE,16644 - 109 AVENUE NW,EDMONTON,T5P1C2,7806520746,FACILITY-BASED PROGRAM,Y,Y,N,113,2025-11-13,INSPECTION,,,NULL
294E41414B4BF7E58997AE5664BC86A9,A B C DAY CARE CENTRE,13586 FORT ROAD,EDMONTON,T5A1C5,7804762596,FACILITY-BASED PROGRAM,Y,Y,N,52,2024-07-31,INSPECTION,,,NULL
294E41414B4BF7E58997AE5664BC86A9,A B C DAY CARE CENTRE,13586 FORT ROAD,EDMONTON,T5A1C5,7804762596,FACILITY-BASED PROGRAM,Y,Y,N,52,2025-01-10,INSPECTION,,,NULL
294E41414B4BF7E58997AE5664BC86A9,A B C DAY CARE CENTRE,13586 FORT ROAD,EDMONTON,T5A1C5,7804762596,FACILITY-BASED PROGRAM,Y,Y,N,52,2025-07-07,INSPECTION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2024-07-09,INSPECTION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2024-10-02,CRITICAL INCIDENT REPORT,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-01-08,COMPLAINT INVESTIGATION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-01-09,INCIDENT REPORT,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-01-24,CRITICAL INCIDENT REPORT,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2025-02-14
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-02-13,INSPECTION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-02-13,INCIDENT REPORT,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-02-14,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-04-16,INSPECTION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-06-13,COMPLAINT INVESTIGATION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-06-13,COMPLAINT INVESTIGATION,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2025-07-07
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-07-07,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-07-07,COMPLAINT INVESTIGATION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-07-29,INSPECTION,,,NULL
2F1712EF44207142808E8C8D7CC75396,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,FACILITY-BASED PROGRAM,Y,Y,N,100,2025-10-08,INCIDENT REPORT,,,NULL
B921CD80058F22EA4CD70C727978B17A,A BRIGHT BEGINNING ECOLE MONTROSE,6431 98 STREET,GRANDE PRAIRIE,T8W2H3,5872593735,FACILITY-BASED PROGRAM,Y,Y,N,50,2024-08-07,RENEWAL LICENCE INSPECTION,,,NULL
B921CD80058F22EA4CD70C727978B17A,A BRIGHT BEGINNING ECOLE MONTROSE,6431 98 STREET,GRANDE PRAIRIE,T8W2H3,5872593735,FACILITY-BASED PROGRAM,Y,Y,N,50,2025-02-28,INSPECTION,,,NULL
B921CD80058F22EA4CD70C727978B17A,A BRIGHT BEGINNING ECOLE MONTROSE,6431 98 STREET,GRANDE PRAIRIE,T8W2H3,5872593735,FACILITY-BASED PROGRAM,Y,Y,N,50,2025-07-30,INSPECTION,,,NULL
B38FEABF3891C23F8ECE586EDD4D232E,A BRIGHT BEGINNING ROY BICKELL,10410 ROYAL OAKS DRIVE,GRANDE PRAIRIE,T8V8L5,7805329170,FACILITY-BASED PROGRAM,N,Y,N,24,2024-08-07,RENEWAL LICENCE INSPECTION,,,NULL
B38FEABF3891C23F8ECE586EDD4D232E,A BRIGHT BEGINNING ROY BICKELL,10410 ROYAL OAKS DRIVE,GRANDE PRAIRIE,T8V8L5,7805329170,FACILITY-BASED PROGRAM,N,Y,N,24,2024-08-22,INCIDENT REPORT,,,NULL
B38FEABF3891C23F8ECE586EDD4D232E,A BRIGHT BEGINNING ROY BICKELL,10410 ROYAL OAKS DRIVE,GRANDE PRAIRIE,T8V8L5,7805329170,FACILITY-BASED PROGRAM,N,Y,N,24,2024-12-03,INCIDENT REPORT,,,NULL
B38FEABF3891C23F8ECE586EDD4D232E,A BRIGHT BEGINNING ROY BICKELL,10410 ROYAL OAKS DRIVE,GRANDE PRAIRIE,T8V8L5,7805329170,FACILITY-BASED PROGRAM,N,Y,N,24,2025-02-28,INSPECTION,,,NULL
B38FEABF3891C23F8ECE586EDD4D232E,A BRIGHT BEGINNING ROY BICKELL,10410 ROYAL OAKS DRIVE,GRANDE PRAIRIE,T8V8L5,7805329170,FACILITY-BASED PROGRAM,N,Y,N,24,2025-07-29,INSPECTION,,,NULL
EBB465C9DCDE66585A321E6085C5B965,A CHILD FIRST PRESCHOOL INC.,"214, 10 CHAPARRAL DRIVE SE",CALGARY,T2X3R7,4032014665,FACILITY-BASED PROGRAM,N,Y,Y,39,2025-04-28,INSPECTION,,,NULL
EBB465C9DCDE66585A321E6085C5B965,A CHILD FIRST PRESCHOOL INC.,"214, 10 CHAPARRAL DRIVE SE",CALGARY,T2X3R7,4032014665,FACILITY-BASED PROGRAM,N,Y,Y,39,2025-08-27,INSPECTION,,,NULL
EBB465C9DCDE66585A321E6085C5B965,A CHILD FIRST PRESCHOOL INC.,"214, 10 CHAPARRAL DRIVE SE",CALGARY,T2X3R7,4032014665,FACILITY-BASED PROGRAM,N,Y,Y,39,2025-09-02,INSPECTION,,,NULL
EBB465C9DCDE66585A321E6085C5B965,A CHILD FIRST PRESCHOOL INC.,"214, 10 CHAPARRAL DRIVE SE",CALGARY,T2X3R7,4032014665,FACILITY-BASED PROGRAM,N,Y,Y,39,2025-11-10,INSPECTION,,,NULL
EC886B9AD57E47E18F14840D6112DAA8,A CHILD FIRST PRESCHOOL INC.,21 HIGH STREET SE,CALGARY,T2Z3T7,4032577966,FACILITY-BASED PROGRAM,N,N,Y,24,2025-02-27,INSPECTION,,,NULL
EC886B9AD57E47E18F14840D6112DAA8,A CHILD FIRST PRESCHOOL INC.,21 HIGH STREET SE,CALGARY,T2Z3T7,4032577966,FACILITY-BASED PROGRAM,N,N,Y,24,2025-11-10,INSPECTION,,,NULL
8F63B814798381F8C43B7FF396798AD0,A CHILD FIRST PRESCHOOL INC. - EVERGREEN,322 EVERRIDGE DRIVE SW,CALGARY,T2Y0L5,4038264333,FACILITY-BASED PROGRAM,N,Y,N,75,2024-09-06,INSPECTION,,,NULL
8F63B814798381F8C43B7FF396798AD0,A CHILD FIRST PRESCHOOL INC. - EVERGREEN,322 EVERRIDGE DRIVE SW,CALGARY,T2Y0L5,4038264333,FACILITY-BASED PROGRAM,N,Y,N,75,2024-11-07,CONSULTATION,,,NULL
8F63B814798381F8C43B7FF396798AD0,A CHILD FIRST PRESCHOOL INC. - EVERGREEN,322 EVERRIDGE DRIVE SW,CALGARY,T2Y0L5,4038264333,FACILITY-BASED PROGRAM,N,Y,N,75,2025-05-22,INSPECTION,,,NULL
874331BFF1C83D054295D26E994E0A37,A CHILD FIRST PRESCHOOL INC. - ST. GIANNA,800 AUBURN BAY BLVD SE,CALGARY,T3M0H7,4034702309,FACILITY-BASED PROGRAM,N,Y,N,100,2024-11-07,CONSULTATION,,,NULL
874331BFF1C83D054295D26E994E0A37,A CHILD FIRST PRESCHOOL INC. - ST. GIANNA,800 AUBURN BAY BLVD SE,CALGARY,T3M0H7,4034702309,FACILITY-BASED PROGRAM,N,Y,N,100,2025-01-07,INSPECTION,,,NULL
874331BFF1C83D054295D26E994E0A37,A CHILD FIRST PRESCHOOL INC. - ST. GIANNA,800 AUBURN BAY BLVD SE,CALGARY,T3M0H7,4034702309,FACILITY-BASED PROGRAM,N,Y,N,100,2025-10-07,INSPECTION,,,NULL
03CD044C35A9C393549276EC649C4A4F,A CHILD FIRST PRESCHOOL INC. - ST. SEBASTIAN,65 CHAPARRAL DRIVE SE,CALGARY,T2X0E6,4036897944,FACILITY-BASED PROGRAM,N,Y,N,75,2024-10-30,INSPECTION,,,NULL
03CD044C35A9C393549276EC649C4A4F,A CHILD FIRST PRESCHOOL INC. - ST. SEBASTIAN,65 CHAPARRAL DRIVE SE,CALGARY,T2X0E6,4036897944,FACILITY-BASED PROGRAM,N,Y,N,75,2024-11-07,CONSULTATION,,,NULL
03CD044C35A9C393549276EC649C4A4F,A CHILD FIRST PRESCHOOL INC. - ST. SEBASTIAN,65 CHAPARRAL DRIVE SE,CALGARY,T2X0E6,4036897944,FACILITY-BASED PROGRAM,N,Y,N,75,2025-06-03,INSPECTION,,,NULL
03CD044C35A9C393549276EC649C4A4F,A CHILD FIRST PRESCHOOL INC. - ST. SEBASTIAN,65 CHAPARRAL DRIVE SE,CALGARY,T2X0E6,4036897944,FACILITY-BASED PROGRAM,N,Y,N,75,2025-11-07,VARIANCE REQUEST,,,NULL
03CD044C35A9C393549276EC649C4A4F,A CHILD FIRST PRESCHOOL INC. - ST. SEBASTIAN,65 CHAPARRAL DRIVE SE,CALGARY,T2X0E6,4036897944,FACILITY-BASED PROGRAM,N,Y,N,75,2025-12-08,INSPECTION,,,NULL
50DFCE47106F9ACF6F1176762EA6965C,A CHILD'S GARDEN PRESCHOOL,277 STRATHCONA DRIVE SW,CALGARY,T3H2A4,4032175658,FACILITY-BASED PROGRAM,Y,N,N,40,2025-01-08,INSPECTION,25(1)(a)(ii) - Core requirements - Each staff/volunteer provides a current criminal record check to licence holder every 3 years,ORDER TO REMEDY,2025-01-24
50DFCE47106F9ACF6F1176762EA6965C,A CHILD'S GARDEN PRESCHOOL,277 STRATHCONA DRIVE SW,CALGARY,T3H2A4,4032175658,FACILITY-BASED PROGRAM,Y,N,N,40,2025-01-08,INSPECTION,"6.1 - Comply with zoning, health, and safety requirements",ORDER TO REMEDY,2025-01-24
50DFCE47106F9ACF6F1176762EA6965C,A CHILD'S GARDEN PRESCHOOL,277 STRATHCONA DRIVE SW,CALGARY,T3H2A4,4032175658,FACILITY-BASED PROGRAM,Y,N,N,40,2025-01-24,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
50DFCE47106F9ACF6F1176762EA6965C,A CHILD'S GARDEN PRESCHOOL,277 STRATHCONA DRIVE SW,CALGARY,T3H2A4,4032175658,FACILITY-BASED PROGRAM,Y,N,N,40,2025-11-27,INSPECTION,,,NULL
6FBBE320E7620A947ABD88BD148334CE,A CHILD'S PLACE FAMILY DAYHOME AGENCY INC.,18 EVANSFIELD PARK NW,CALGARY,T3P0M1,8257604840,FAMILY DAY HOME,N,N,N,180,2025-10-16,RENEWAL LICENCE INSPECTION,STANDARD 12: MEALS AND SNACKS,ORDER TO REMEDY,2025-10-27
6FBBE320E7620A947ABD88BD148334CE,A CHILD'S PLACE FAMILY DAYHOME AGENCY INC.,18 EVANSFIELD PARK NW,CALGARY,T3P0M1,8257604840,FAMILY DAY HOME,N,N,N,180,2025-10-16,RENEWAL LICENCE INSPECTION,STANDARD 7: CHILD CARE PROGRAM,ORDER TO REMEDY,2025-10-27
6FBBE320E7620A947ABD88BD148334CE,A CHILD'S PLACE FAMILY DAYHOME AGENCY INC.,18 EVANSFIELD PARK NW,CALGARY,T3P0M1,8257604840,FAMILY DAY HOME,N,N,N,180,2025-10-16,RENEWAL LICENCE INSPECTION,STANDARD 2: CHILDREN'S INFORMATION RECORDS,ORDER TO REMEDY,2025-10-27
6FBBE320E7620A947ABD88BD148334CE,A CHILD'S PLACE FAMILY DAYHOME AGENCY INC.,18 EVANSFIELD PARK NW,CALGARY,T3P0M1,8257604840,FAMILY DAY HOME,N,N,N,180,2025-10-16,RENEWAL LICENCE INSPECTION,STANDARD 6C: RECORDS,ORDER TO REMEDY,2025-10-24
6FBBE320E7620A947ABD88BD148334CE,A CHILD'S PLACE FAMILY DAYHOME AGENCY INC.,18 EVANSFIELD PARK NW,CALGARY,T3P0M1,8257604840,FAMILY DAY HOME,N,N,N,180,2025-10-16,RENEWAL LICENCE INSPECTION,STANDARD 2: CASELOADS AND MONITORING,ORDER TO REMEDY,2025-10-24
7EFCA05F5840DC2DEF224D1E29AC650E,A CHILD'S SECOND LOOK,"UNIT 50, 24 MT BURKE BLVD WEST",LETHBRIDGE,T1K7X9,4033812555,FACILITY-BASED PROGRAM,Y,Y,N,47,2024-08-28,INSPECTION,23(1)(b)(i) - Administration records - Daily attendance of primary staff member includes arrival and departure,NOTICE OF NON-COMPLIANCE,2024-08-28
7EFCA05F5840DC2DEF224D1E29AC650E,A CHILD'S SECOND LOOK,"UNIT 50, 24 MT BURKE BLVD WEST",LETHBRIDGE,T1K7X9,4033812555,FACILITY-BASED PROGRAM,Y,Y,N,47,2024-08-28,INSPECTION,25(1)(a)(ii) - Core requirements - Each staff/volunteer provides a current criminal record check to licence holder every 3 years,NOTICE OF NON-COMPLIANCE,2024-08-28
7EFCA05F5840DC2DEF224D1E29AC650E,A CHILD'S SECOND LOOK,"UNIT 50, 24 MT BURKE BLVD WEST",LETHBRIDGE,T1K7X9,4033812555,FACILITY-BASED PROGRAM,Y,Y,N,47,2025-01-16,COMPLAINT INVESTIGATION,,,NULL
7EFCA05F5840DC2DEF224D1E29AC650E,A CHILD'S SECOND LOOK,"UNIT 50, 24 MT BURKE BLVD WEST",LETHBRIDGE,T1K7X9,4033812555,FACILITY-BASED PROGRAM,Y,Y,N,47,2025-01-16,INSPECTION,,,NULL
7EFCA05F5840DC2DEF224D1E29AC650E,A CHILD'S SECOND LOOK,"UNIT 50, 24 MT BURKE BLVD WEST",LETHBRIDGE,T1K7X9,4033812555,FACILITY-BASED PROGRAM,Y,Y,N,47,2025-08-01,INSPECTION,,,NULL
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2024-10-22,INSPECTION,,,NULL
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-01-28,COMPLAINT INVESTIGATION,,,NULL
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-04-17,INSPECTION,20(a)(i) -  Furnishings and equipment - Indoor and outdoor furnishings safe and in good repair,ORDER TO REMEDY,2025-05-28
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-04-17,INSPECTION,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2025-05-28
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-04-17,INSPECTION,20(a)(iii) - Furnishings and equipment - Indoor and outdoor furnishings sufficient quantity and variety for children,ORDER TO REMEDY,2025-05-28
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-04-17,INSPECTION,6(a) - Notice of changes - Comply with program plan in accordance with Section 2(a)& 5(b),ORDER TO REMEDY,2025-05-28
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-04-17,INSPECTION,"3(2)(a) - Child guidance - Inflict physical punishment, verbal or physical degradation or emotional deprivation",ORDER TO REMEDY,2025-05-28
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-04-17,INSPECTION,14 - Menus - Provided by licence holder available to parents,ORDER TO REMEDY,2025-05-28
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-04-17,COMPLAINT INVESTIGATION,3(1)(b) - Child guidance - Reasonable in the circumstances,ORDER TO REMEDY,2025-05-28
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-04-24,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-05-28,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-05-28,COMPLAINT INVESTIGATION,6(a) - Accident or illness - Child's parent is notified of incident,ORDER TO REMEDY,2025-06-18
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-05-28,COMPLAINT INVESTIGATION,7(2) - Incident reporting - Report each incident to director in manner required by statutory director,ORDER TO REMEDY,2025-06-18
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-06-18,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
7F906E2085671020E2B9FBDD37A09AD8,A CHILD'S STORY - TERWILLEGAR DAY CARE,#201-1715/1711 TOWNE CENTRE BLVD,EDMONTON,T6R0T7,7807054744,FACILITY-BASED PROGRAM,Y,Y,N,193,2025-10-22,INSPECTION,,,NULL
FFB5E8D2973CE26B8761082492F1C158,A CHILD'S VIEW LEARNING CENTRE (MARLBOROUGH) 2025 INC.,104 39 STREET SE,CALGARY,T2A6E3,5878932913,FACILITY-BASED PROGRAM,Y,Y,N,115,2025-05-21,INITIAL LICENCE INSPECTION,,,NULL
FFB5E8D2973CE26B8761082492F1C158,A CHILD'S VIEW LEARNING CENTRE (MARLBOROUGH) 2025 INC.,104 39 STREET SE,CALGARY,T2A6E3,5878932913,FACILITY-BASED PROGRAM,Y,Y,N,115,2025-11-18,INSPECTION,,,NULL
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2024-09-04,COMPLAINT INVESTIGATION,20(a)(i) -  Furnishings and equipment - Indoor and outdoor furnishings safe and in good repair,ORDER TO REMEDY,2024-09-16
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2024-09-04,COMPLAINT INVESTIGATION,6(a) - Notice of changes - Comply with program plan in accordance with Section 2(a)& 5(b),ORDER TO REMEDY,2024-09-16
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2024-09-16,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2024-10-22,INSPECTION,25(1)(a)(ii) - Core requirements - Each staff/volunteer provides a current criminal record check to licence holder every 3 years,ORDER TO REMEDY,2024-10-29
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2024-10-29,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2024-12-09,COMPLAINT INVESTIGATION,23(1)(a) - Administration records - Particulars of daily attendance of each child including arrival and departure,ORDER TO REMEDY,2025-02-11
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2025-02-11,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2025-02-19,COMPLAINT INVESTIGATION,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,2025-03-05
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2025-02-19,COMPLAINT INVESTIGATION,6(a) - Notice of changes - Comply with program plan in accordance with Section 2(a)& 5(b),ORDER TO REMEDY,2025-03-05
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2025-02-19,COMPLAINT INVESTIGATION,7(2) - Incident reporting - Report each incident to director in manner required by statutory director,ORDER TO REMEDY,2025-03-05
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2025-03-05,FOLLOW UP TO ENFORCEMENT ACTION,,,NULL
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2025-06-30,INSPECTION,,,NULL
73DEDE21790F6B85562E7281EDC5080F,A CHILD'S VIEW LEARNING CENTRE LTD.,6107 - 4 AVENUE NE,CALGARY,T2A5A1,4032356330,FACILITY-BASED PROGRAM,Y,Y,N,159,2025-09-15,INSPECTION,,,NULL
DB6CEA75D32BFD9A40E008FE7EB70FA2,A FAIRYTALE BEGINNING,515 10470 98 AVE,FORT SASKATCHEWAN,T8L0V6,7809121167,FACILITY-BASED PROGRAM,N,N,Y,48,2025-01-20,INSPECTION,,,NULL
DB6CEA75D32BFD9A40E008FE7EB70FA2,A FAIRYTALE BEGINNING,515 10470 98 AVE,FORT SASKATCHEWAN,T8L0V6,7809121167,FACILITY-BASED PROGRAM,N,N,Y,48,2025-07-24,INSPECTION,,,NULL
DB6CEA75D32BFD9A40E008FE7EB70FA2,A FAIRYTALE BEGINNING,515 10470 98 AVE,FORT SASKATCHEWAN,T8L0V6,7809121167,FACILITY-BASED PROGRAM,N,N,Y,48,2025-07-24,CRITICAL INCIDENT REPORT,28(1)(d) - Minimum staffing and general supervision - Children at all times supervised,ORDER TO REMEDY,NULL
